id,completiontime,pagesubmitp,pagesubmit1,pagesubmit2,pagesubmit3,pagesubmit4,submissiontime,agenum,gender,gencond,condition,decision1,decision2,decision3,decision4,risktaking,posout,posfeel,negout,negfeel,recipient,experiencedemotions,interaction,gloomy,eggplant,nyc,attentioncheck,validity,excluded,submissiontimestat,code,zre_1,zre_2,recipient_mc,experiencedemotions_mc
603,1044,245.688,163.677,152.987,151.247,143.078,856.677,29,1,6,2,1,1,1,1,4,5,6,1,1,1,1,1,1,1,1,1,1,0,1,Baconis#1,0.61912401855402,0.61912401855402,1,1
612,2739,363.695,990.759,287.974,557.429,304.607,2504.464,32,1,6,2,0,1,1,1,3,5,5,5,1,1,1,1,1,1,1,1,1,0,1,fast1test,-0.339073038475621,-0.339073038475621,1,1
640,730,94.111,161.424,122.629,101.342,107.922,587.428,43,1,6,2,0,1,1,1,3,5,3,3,3,1,1,1,1,1,1,1,1,0,1,barneyrub1,0.133984884928895,0.133984884928895,1,1
644,1563,334.62,215.1,195.093,337.128,322.945,1404.886,51,1,6,2,1,1,0,0,2,6,4,6,6,1,1,1,1,1,1,1,1,0,1,A1A88785,-0.114625286993971,-0.114625286993971,1,1
651,687,84.051,139.403,115.719,126.037,102.842,568.052,27,1,6,2,1,1,1,1,4,5,5,2,1,1,1,1,1,1,1,1,1,0,1,DickLog69,0.61912401855402,0.61912401855402,1,1
659,1685,143.8,325.358,316.227,394.752,184.945,1365.082,31,1,6,2,1,0,1,0,2,3,5,5,5,1,1,1,1,1,1,1,1,0,1,12344321af,-0.351154248696229,-0.35115424869623,1,1
660,1533,181.899,271.288,335.784,250.787,252.247,1292.005,31,1,6,2,0,1,1,1,3,5,5,5,4,1,1,1,1,1,1,1,1,0,1,1ZA82585,0.370513846631153,0.370513846631153,1,1
665,695,94.171,126.754,100.183,162.831,97.818,581.757,29,1,6,2,0,1,1,1,3,5,5,6,6,1,1,1,1,1,1,1,1,0,1,A71829463,0.84357177003567,0.84357177003567,1,1
677,631,76.616,102.129,94.268,101.766,106.097,480.876,44,1,6,2,1,1,1,1,4,5,5,4,5,1,1,1,1,1,1,1,1,0,1,8digitcode,1.56523986536305,1.56523986536305,1,1
694,1021,173.746,220.366,184.176,147.701,144.271,870.26,24,1,6,2,1,1,1,0,3,5,5,1,1,1,1,1,1,1,1,1,1,0,1,f9r6d83H9,-0.339073038475621,-0.339073038475621,1,1
695,1204,178.826,268.422,189.864,191.621,181.742,1010.475,19,1,6,2,0,1,1,1,3,5,5,1,2,1,1,1,1,1,1,1,1,0,1,T5000C850,-0.102544076773363,-0.102544076773363,1,1
697,1585,428.35,287.13,210.7,172.48,146.267,1244.927,18,1,6,2,0,1,0,1,2,5,5,3,3,1,1,1,1,1,1,1,1,0,1,SOLAN0000,-0.824212172100745,-0.824212172100745,1,1
700,754,73.885,115.283,125.341,156.077,140.154,610.74,37,1,6,2,1,1,0,1,3,5,3,4,5,1,1,1,1,1,1,1,1,0,1,moilanen1,0.607042808333412,0.607042808333411,1,1
717,1702,176.076,337.831,230.04,443.591,307.951,1495.489,52,1,6,2,1,1,1,1,4,6,5,5,4,1,1,1,1,1,1,1,1,0,1,below629,1.32871090366079,1.32871090366079,1,1
724,1555,243.053,231.065,224.301,251.227,162.402,1112.048,55,1,6,2,1,1,1,1,4,5,5,3,2,1,1,1,1,1,1,1,1,0,1,15061965A,0.855652980256278,0.855652980256278,1,1
725,945,142.425,166.036,97.922,72.236,58.947,537.566,30,1,6,2,1,1,1,1,4,4,5,3,4,1,1,1,1,1,1,1,1,0,1,Glwcox123,1.32871090366079,1.32871090366079,1,1
737,2236,193.26,607.03,357.771,419.666,360.646,1938.373,33,1,6,2,1,1,0,1,3,5,5,5,5,1,1,1,1,1,1,1,1,0,1,5674864A,0.607042808333412,0.607042808333411,1,1
744,1664,400.056,319.088,256.286,234.465,237.183,1447.078,51,1,6,2,1,0,0,0,1,2,5,5,5,1,1,1,1,1,1,1,1,0,1,jk1968kos,-1.30935130572587,-1.30935130572587,1,1
745,631,67.004,114.437,102.294,143.5,90.113,517.348,78,1,6,2,0,0,0,0,0,0,0,6,6,1,1,1,1,1,1,1,1,0,1,jr103041,-2.03101940105325,-2.03101940105325,1,1
768,1722,348.127,280.714,310.326,299.601,262.049,1500.817,53,1,6,2,1,1,1,0,3,5,5,5,5,1,1,1,1,1,1,1,1,0,1,Rootbeer1,0.607042808333412,0.607042808333411,1,1
795,770,125.256,141.828,120.083,94.253,118.778,600.198,30,1,6,2,0,1,0,0,1,4,4,5,5,1,1,1,1,1,1,1,1,0,1,A2X7E2HWAJ,-1.30935130572587,-1.30935130572587,1,1
811,1126,153.445,223.12,179.529,177.63,170.724,904.448,35,1,6,2,0,1,1,1,3,5,1,5,1,1,1,1,1,1,1,1,1,0,1,thanks4it,-0.339073038475621,-0.339073038475621,1,1
814,703,99.52,208.969,95.517,90.221,84.376,578.603,26,1,6,2,1,1,1,1,4,4,5,2,3,1,1,1,1,1,1,1,1,0,1,a1234567,1.09218194195854,1.09218194195854,1,1
860,1396,407.378,230.986,123.138,104.446,238.673,1104.621,18,1,6,2,1,0,1,1,3,5,4,4,5,1,1,1,1,1,1,1,1,0,1,bombers15,0.607042808333412,0.607042808333411,1,1
915,1952,190.177,427.951,388.998,352.567,337.858,1697.551,62,1,6,2,1,1,1,1,4,5,5,2,2,1,1,1,1,1,1,1,1,0,1,44094ABC,0.855652980256278,0.855652980256278,1,1
916,2131,309.089,367.57,439.304,334.295,293.357,1743.615,30,1,6,2,1,1,1,1,4,5,5,4,4,1,1,1,1,1,1,1,1,0,1,chocolate1,1.32871090366079,1.32871090366079,1,1
917,924,182.136,180.729,95.85,104.212,122.006,684.933,52,1,6,2,1,1,1,1,4,5,5,2,3,1,1,1,1,1,1,1,1,0,1,beer2020,1.09218194195854,1.09218194195854,1,1
923,1114,146.344,231.739,175.482,156.019,181.667,891.251,34,1,6,2,1,1,0,1,3,5,6,4,5,1,1,1,1,1,1,1,1,0,1,23679843jd,0.607042808333412,0.607042808333411,1,1
964,1262,100.914,95.318,109.185,264.171,104.772,674.36,26,1,6,2,0,1,1,1,3,4,5,6,4,1,1,1,1,1,1,1,1,0,1,daniel94,0.370513846631153,0.370513846631153,1,1
984,1201,123.068,160.639,240.961,185.901,204.059,914.628,39,1,6,2,0,1,1,1,3,4,4,5,5,1,1,1,1,1,1,1,1,0,1,1234567E,0.607042808333412,0.607042808333411,1,1
988,1438,162.69,255.001,260,138.882,256.635,1073.208,32,1,6,2,1,1,1,1,4,5,4,4,3,1,1,1,1,1,1,1,1,0,1,1234abcd,1.09218194195854,1.09218194195854,1,1
990,4319,348.809,719.838,892.545,1051.168,964.823,3977.183,27,1,6,2,1,1,1,1,4,6,5,6,5,1,1,1,1,1,1,1,1,0,1,Fr33d0m92,1.56523986536305,1.56523986536305,1,1
994,604,175.907,81.569,85.852,72.352,74.947,490.627,28,1,6,2,1,0,1,0,2,4,3,4,4,1,1,1,1,1,1,1,1,0,1,192837465B,-0.587683210398488,-0.587683210398488,1,1
1027,912,115.482,128.236,125.755,118.501,172.393,660.367,27,1,6,2,1,1,1,1,4,6,4,1,0,1,1,1,1,1,1,1,1,0,1,gh153456,0.382595056851762,0.382595056851762,1,1
1034,1219,177.844,250.695,154.215,151.164,193.121,927.039,40,1,6,2,1,1,1,1,4,2,2,6,6,1,1,1,1,1,1,1,1,0,1,1234567a,1.80176882706531,1.80176882706531,1,1
1069,3557,110.988,203.101,1152.71,576.61,1281.037,3324.446,30,1,6,2,1,0,1,0,2,4,4,1,1,1,1,1,1,1,1,1,1,0,1,8657309AQW,-1.29727009550526,-1.29727009550526,1,1
1072,1709,188.088,286.082,337.476,282.217,384.462,1478.325,45,1,6,2,1,1,1,1,4,5,5,3,5,1,1,1,1,1,1,1,1,0,1,Maxnoel2,1.56523986536305,1.56523986536305,1,1
1079,1491,152.621,337.569,150.392,145.553,295.671,1081.806,28,1,6,2,1,1,1,1,4,6,5,2,1,1,1,1,1,1,1,1,1,0,1,hello00000,0.61912401855402,0.61912401855402,1,1
1080,1625,152.824,293.535,247.746,290.575,315.54,1300.22,34,1,6,2,1,1,1,1,4,4,5,4,6,1,1,1,1,1,1,1,1,0,1,JOHNATHAN1,1.80176882706531,1.80176882706531,1,1
1084,2787,461.727,470.973,693.76,433.58,452.889,2512.929,42,1,6,2,1,1,1,1,4,5,5,3,3,1,1,1,1,1,1,1,1,0,1,AHJM5782,1.09218194195854,1.09218194195854,1,1
1098,3060,286.137,375.098,346.342,1183.503,630.213,2821.293,19,1,6,2,1,1,0,1,3,6,5,5,4,1,1,1,1,1,1,1,1,0,1,cornstar21,0.370513846631153,0.370513846631153,1,1
1170,1495,149.682,232.866,298.212,197.517,353.4,1231.677,66,1,6,2,0,0,0,0,0,5,2,5,5,1,1,1,1,1,1,1,1,0,1,goodluck2,-2.26754836275551,-2.26754836275551,1,1
1172,671,94.089,153.882,105.998,132.33,63.768,550.067,38,1,6,2,1,1,1,1,4,5,5,2,2,1,1,1,1,1,1,1,1,0,1,Alibaba123,0.855652980256278,0.855652980256278,1,1
1182,1634,212.398,265.579,172.999,230.984,350.913,1232.873,35,1,6,2,1,1,0,0,2,5,4,6,5,1,1,1,1,1,1,1,1,0,1,1407foxfb,-0.351154248696229,-0.35115424869623,1,1
1197,718,72.28,136.576,143.177,136.602,130.522,619.157,37,1,6,2,1,0,0,1,2,5,5,2,1,1,1,1,1,1,1,1,1,0,1,Math1234,-1.29727009550526,-1.29727009550526,1,1
1199,2246,275.101,516.41,404.556,305.601,494.057,1995.725,42,1,6,2,1,0,0,1,2,5,5,5,5,1,1,1,1,1,1,1,1,0,1,mark1rusn,-0.351154248696229,-0.35115424869623,1,1
1224,1048,131.853,178.044,149.595,129.279,206.952,795.723,31,1,6,2,1,1,0,1,3,5,4,5,6,1,1,1,1,1,1,1,1,0,1,MAG1CC0dE,0.84357177003567,0.84357177003567,1,1
1239,3202,294.463,341.074,281.819,193.068,178.5,1288.924,39,1,6,2,1,1,0,1,3,5,5,5,3,1,1,1,1,1,1,1,1,0,1,A81258125A,0.133984884928895,0.133984884928895,1,1
1255,1284,422.419,185.684,112.322,133.58,216.183,1070.188,48,1,6,2,0,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,H1234567,0.133984884928895,0.133984884928895,1,1
1259,1348,341.522,212.606,190.551,178.647,158.443,1081.769,34,1,6,2,1,1,1,1,4,4,4,2,3,1,1,1,1,1,1,1,1,0,1,1234abcd9,1.09218194195854,1.09218194195854,1,1
1290,848,109.747,140.745,121.571,166.559,159.982,698.604,54,1,6,2,1,1,1,1,4,6,5,4,5,1,1,1,1,1,1,1,1,0,1,12wer23as,1.56523986536305,1.56523986536305,1,1
1304,998,130.797,245.455,207.858,142.993,122.22,849.323,23,1,6,2,1,1,0,1,3,5,6,1,1,1,1,1,1,1,1,1,1,0,1,L12348290,-0.339073038475621,-0.339073038475621,1,1
1310,2046,169.709,389.081,224.274,836.239,229.947,1849.25,36,1,6,2,1,1,1,1,4,6,6,4,3,1,1,1,1,1,1,1,1,0,1,erer05stts,1.09218194195854,1.09218194195854,1,1
1338,1756,172.199,211.06,297.028,272.124,253.319,1205.73,34,1,6,2,0,0,0,1,1,5,5,5,5,1,1,1,1,1,1,1,1,0,1,98929eaa,-1.30935130572587,-1.30935130572587,1,1
1358,1995,137.743,310.961,519.002,354.694,461.301,1783.701,60,1,6,2,1,0,1,1,3,4,5,3,3,1,1,1,1,1,1,1,1,0,1,mdwmdw999,0.133984884928895,0.133984884928895,1,1
1366,786,95.389,122.758,135.116,138.032,123.179,614.474,24,1,6,2,1,1,1,0,3,5,4,5,4,1,1,1,1,1,1,1,1,0,1,abatigh10,0.370513846631153,0.370513846631153,1,1
1379,2257,127.402,159.497,349.259,180.371,224.391,1040.92,33,1,6,2,1,1,0,1,3,4,5,5,5,1,1,1,1,1,1,1,1,0,1,Fg556agGj,0.607042808333412,0.607042808333411,1,1
1381,1698,203.509,299.976,250.128,272.967,278.17,1304.75,28,1,6,2,0,0,1,1,2,5,5,5,5,1,1,1,1,1,1,1,1,0,1,bbih8746sa,-0.351154248696229,-0.35115424869623,1,1
1397,1545,192.866,336.602,310.985,263.217,228.442,1332.112,28,1,6,2,1,1,0,1,3,6,5,6,3,1,1,1,1,1,1,1,1,0,1,D48564884,0.133984884928895,0.133984884928895,1,1
1398,3364,287.573,768.13,487.311,603.098,695.307,2841.419,64,1,6,2,1,1,0,1,3,5,5,2,2,1,1,1,1,1,1,1,1,0,1,wakef001,-0.102544076773363,-0.102544076773363,1,1
1444,1734,102.894,626.92,348.13,164.311,291.923,1534.178,21,1,6,2,1,1,1,1,4,5,5,5,5,1,1,1,1,1,1,1,1,0,1,mturk2905,1.56523986536305,1.56523986536305,1,1
1446,1393,169.42,498.618,182.73,155.228,161.786,1167.782,48,1,6,2,1,0,1,1,3,5,5,4,4,1,1,1,1,1,1,1,1,0,1,SKOREN1207,0.370513846631153,0.370513846631153,1,1
1467,1591,102.257,343.719,265.325,368.056,255.792,1335.149,27,1,6,2,1,1,1,1,4,6,6,1,1,1,1,1,1,1,1,1,1,0,1,1357900A0,0.61912401855402,0.61912401855402,1,1
1488,1381,203.753,281.955,352.694,187.986,181.933,1208.321,22,1,6,2,1,0,1,1,3,6,6,5,4,1,1,1,1,1,1,1,1,0,1,7178439Mm,0.370513846631153,0.370513846631153,1,1
1489,1611,192.054,248.442,335.101,310.607,294.631,1380.835,44,1,6,2,0,1,0,1,2,4,4,4,4,1,1,1,1,1,1,1,1,0,1,MQS#1994,-0.587683210398488,-0.587683210398488,1,1
1523,1076,160.428,263.401,135.614,166.109,120.429,845.981,50,1,6,2,1,1,1,1,4,5,2,2,0,1,1,1,1,1,1,1,1,0,1,a12345678,0.382595056851762,0.382595056851762,1,1
1528,968,178.123,123.039,124.176,155.831,165.462,746.631,41,1,6,2,1,1,0,1,3,5,5,4,4,1,1,1,1,1,1,1,1,0,1,452A678Z,0.370513846631153,0.370513846631153,1,1
1538,907,89.151,137.749,157.631,168.714,151.119,704.364,36,1,6,2,1,1,1,1,4,5,4,4,5,1,1,1,1,1,1,1,1,0,1,df19831983,1.56523986536305,1.56523986536305,1,1
1542,3840,149.369,340.208,280.285,443.831,844.965,2058.658,44,1,6,2,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,0,1,M1256320,0.61912401855402,0.61912401855402,1,1
1550,1726,268.853,479.429,204.934,257.281,273.707,1484.204,49,1,6,2,1,1,1,1,4,5,5,4,3,1,1,1,1,1,1,1,1,0,1,boogisher3,1.09218194195854,1.09218194195854,1,1
1563,1167,186.879,209.047,181.927,196.214,219.258,993.325,54,1,6,2,0,1,1,1,3,5,5,5,5,1,1,1,1,1,1,1,1,0,1,deanb6969,0.607042808333412,0.607042808333411,1,1
1575,1494,229.126,137,232.459,161.357,314.867,1074.809,31,1,6,2,0,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,0,1,Kylejones1,-0.339073038475621,-0.339073038475621,1,1
1591,911,85.527,173.509,154.628,152.924,174.996,741.584,43,1,6,2,1,1,0,1,3,5,5,4,5,1,1,1,1,1,1,1,1,0,1,OCTober12,0.607042808333412,0.607042808333411,1,1
1600,527,64.417,123.342,82.116,68.99,69.029,407.894,35,1,6,2,0,1,0,1,2,4,5,4,5,1,1,1,1,1,1,1,1,0,1,sean1984,-0.351154248696229,-0.35115424869623,1,1
1607,1053,206.619,180.095,208.09,131.408,205.126,931.338,30,1,6,2,1,1,1,1,4,5,5,2,2,1,1,1,1,1,1,1,1,0,1,snidv7679,0.855652980256278,0.855652980256278,1,1
1644,1461,224.88,227.502,262.502,297.585,195.35,1207.819,72,1,6,2,1,1,1,1,4,4,5,3,2,1,1,1,1,1,1,1,1,0,1,kk961950,0.855652980256278,0.855652980256278,1,1
1660,1830,182.913,191.856,189.622,771.1,333.2,1668.691,26,1,6,2,1,1,1,1,4,5,5,2,2,1,1,1,1,1,1,1,1,0,1,d456jv824,0.855652980256278,0.855652980256278,1,1
1661,2776,411.449,391.174,836.949,616.216,203.365,2459.153,35,1,6,2,1,1,0,0,2,4,5,3,4,1,1,1,1,1,1,1,1,0,1,Survey0330,-0.587683210398488,-0.587683210398488,1,1
1691,934,91.869,154.176,121.709,149.05,117.982,634.786,32,1,6,2,1,0,1,1,3,4,4,5,5,1,1,1,1,1,1,1,1,0,1,Justin123,0.607042808333412,0.607042808333411,1,1
37,1691,138.625,313.188,368.846,323.02,343.144,1486.823,45,2,2,2,1,1,0,1,3,6,6,6,6,1,1,1,1,1,1,1,1,0,1,willow66,0.84357177003567,0.84357177003567,1,1
38,1280,145.352,220.411,207.379,241.739,252.658,1067.539,57,2,2,2,1,1,1,1,4,6,4,3,1,1,1,1,1,1,1,1,1,0,1,Gigi2010,0.61912401855402,0.61912401855402,1,1
58,76378,97.214,348.392,66.049,218.712,92.257,822.624,23,2,2,2,1,0,1,1,3,5,5,5,5,1,1,1,1,1,1,1,1,0,1,babhead613,0.607042808333412,0.607042808333411,1,1
70,1152,136.407,219.772,175.901,186.43,214.395,932.905,35,2,2,2,0,1,1,1,3,5,5,5,5,1,1,1,1,1,1,1,1,0,1,Abredmo84,0.607042808333412,0.607042808333411,1,1
73,1059,247.471,172.787,174.452,155.833,157.584,908.127,57,2,2,2,1,1,1,1,4,5,5,4,5,1,1,1,1,1,1,1,1,0,1,benjir1998,1.56523986536305,1.56523986536305,1,1
76,418,96.833,70.394,50.756,63.545,47.267,328.795,25,2,2,2,1,1,1,1,4,6,6,2,1,1,1,1,1,1,1,1,1,0,1,A0948596,0.61912401855402,0.61912401855402,1,1
85,609,101.084,78.022,97.231,90.695,49.835,416.867,43,2,2,2,0,1,1,1,3,3,3,2,2,1,1,1,1,1,1,1,1,0,1,Greenfour4,-0.102544076773363,-0.102544076773363,1,1
121,697,190.736,136.832,61.068,63.829,80.933,533.398,31,2,2,2,1,1,1,1,4,6,6,6,6,1,1,1,1,1,1,1,1,0,1,Ab356297,1.80176882706531,1.80176882706531,1,1
123,1085,183.554,193.345,167.757,163.136,195.728,903.52,56,2,2,2,0,0,0,0,0,3,3,5,5,1,1,1,1,1,1,1,1,0,1,Vhead9064,-2.26754836275551,-2.26754836275551,1,1
130,1217,170.932,190.409,193.044,250.299,183.202,987.886,23,2,2,2,1,1,0,1,3,5,2,3,4,1,1,1,1,1,1,1,1,0,1,Washing1on,0.370513846631153,0.370513846631153,1,1
132,1024,153.038,158.199,133.576,154.511,194.677,794.001,44,2,2,2,1,1,1,1,4,6,6,3,4,1,1,1,1,1,1,1,1,0,1,2dayisgood,1.32871090366079,1.32871090366079,1,1
135,2366,184.394,318.665,607.718,407.664,542.241,2060.682,23,2,2,2,1,1,1,1,4,5,4,4,5,1,1,1,1,1,1,1,1,0,1,A088315678,1.56523986536305,1.56523986536305,1,1
136,2850,351.035,384.06,261.201,1373.764,233.801,2603.861,29,2,2,2,1,1,1,1,4,5,5,3,1,1,1,1,1,1,1,1,1,0,1,gdmornin11,0.61912401855402,0.61912401855402,1,1
148,672,83.802,105.102,124.351,118.2,104.701,536.156,33,2,2,2,1,1,0,1,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,Shonda26,0.133984884928895,0.133984884928895,1,1
158,951,134.734,163.819,127.615,136.508,97.264,659.94,37,2,2,2,1,1,1,1,4,5,5,5,5,1,1,1,1,1,1,1,1,0,1,397199a9,1.56523986536305,1.56523986536305,1,1
160,2647,119.129,561.933,464.763,1093.353,225.693,2464.871,39,2,2,2,1,0,1,0,2,4,5,3,3,1,1,1,1,1,1,1,1,0,1,L56355635,-0.824212172100745,-0.824212172100745,1,1
161,972,110.132,205.558,163.577,159.155,150.389,788.811,35,2,2,2,0,0,1,0,1,4,5,4,3,1,1,1,1,1,1,1,1,0,1,LL778899,-1.78240922913039,-1.78240922913039,1,1
166,703,192.397,96.248,84.615,99.979,95.519,568.758,49,2,2,2,0,1,0,1,2,4,4,4,5,1,1,1,1,1,1,1,1,0,1,lforsgren2,-0.351154248696229,-0.35115424869623,1,1
167,789,179.757,149.51,99.457,106.893,115.377,650.994,39,2,2,2,1,1,1,1,4,6,6,6,6,1,1,1,1,1,1,1,1,0,1,Jillian1!,1.80176882706531,1.80176882706531,1,1
169,1149,110.101,286.597,207.994,169.001,226.557,1000.25,30,2,2,2,0,0,1,0,1,6,6,6,6,1,1,1,1,1,1,1,1,0,1,Pink0one,-1.07282234402361,-1.07282234402361,1,1
176,1295,131.846,406.287,212.86,155.939,239.093,1146.025,30,2,2,2,1,0,1,1,3,6,4,6,5,1,1,1,1,1,1,1,1,0,1,889A423B,0.607042808333412,0.607042808333411,1,1
190,713,110.775,129.989,95.932,102.615,121.638,560.949,50,2,2,2,0,1,1,1,3,5,5,1,2,1,1,1,1,1,1,1,1,0,1,318830pep,-0.102544076773363,-0.102544076773363,1,1
202,1217,389.172,152.191,154.034,178.907,163.341,1037.645,49,2,2,2,0,0,0,1,1,5,4,5,2,1,1,1,1,1,1,1,1,0,1,bailey12,-2.01893819083264,-2.01893819083264,1,1
209,494,62.757,112.62,52.384,58.42,64.495,350.676,38,2,2,2,0,0,0,1,1,3,3,4,4,1,1,1,1,1,1,1,1,0,1,QWER1234,-1.54588026742813,-1.54588026742813,1,1
218,1348,106.367,352.777,254.585,208.379,240.258,1162.366,25,2,2,2,1,1,1,1,4,6,5,5,2,1,1,1,1,1,1,1,1,0,1,survey3333,0.855652980256278,0.855652980256278,1,1
219,645,166.96,80.705,59.607,70.104,46.118,423.494,30,2,2,2,1,0,1,0,2,5,4,5,6,1,1,1,1,1,1,1,1,0,1,Rabbit$$,-0.114625286993971,-0.114625286993971,1,1
220,1731,248.166,315.865,307.212,267.707,331.561,1470.511,60,2,2,2,1,0,1,0,2,6,6,6,6,1,1,1,1,1,1,1,1,0,1,3399587J,-0.114625286993971,-0.114625286993971,1,1
227,1380,307.27,238.166,213.184,237.607,194.667,1190.894,31,2,2,2,0,1,1,1,3,5,5,2,2,1,1,1,1,1,1,1,1,0,1,A66880511,-0.102544076773363,-0.102544076773363,1,1
230,1057,115.152,131.319,165.138,394.534,94.794,900.937,38,2,2,2,1,1,1,1,4,5,5,1,1,1,1,1,1,1,1,1,1,0,1,Shabba1981,0.61912401855402,0.61912401855402,1,1
237,601,95.767,106.377,91.928,87.468,72.916,454.456,34,2,2,2,0,0,1,1,2,5,5,5,5,1,1,1,1,1,1,1,1,0,1,sevhannah4,-0.351154248696229,-0.35115424869623,1,1
251,1742,344.191,511.517,104.49,443.208,123.629,1527.035,22,2,2,2,0,0,1,1,2,5,3,5,5,1,1,1,1,1,1,1,1,0,1,a1234a567,-0.351154248696229,-0.35115424869623,1,1
257,1226,162.652,189.329,204.187,170.668,183.398,910.234,37,2,2,2,1,1,1,1,4,6,5,2,1,1,1,1,1,1,1,1,1,0,1,chloebee1,0.61912401855402,0.61912401855402,1,1
266,563,96.749,111.149,87.392,77.288,88.563,461.141,29,2,2,2,0,0,0,0,0,4,4,6,6,1,1,1,1,1,1,1,1,0,1,s9s9s9s9,-2.03101940105325,-2.03101940105325,1,1
268,681,75.074,144.975,104.53,106.097,103.21,533.886,39,2,2,2,1,1,0,1,3,4,3,4,3,1,1,1,1,1,1,1,1,0,1,A1234567,0.133984884928895,0.133984884928895,1,1
277,615,52.681,58.1,60.64,121.113,113.954,406.488,18,2,2,2,0,0,1,1,2,5,6,3,4,1,1,1,1,1,1,1,1,0,1,fu7yt4xj,-0.587683210398488,-0.587683210398488,1,1
278,816,69.666,138.764,177.316,177.131,131.738,694.615,25,2,2,2,1,1,1,1,4,6,6,2,2,1,1,1,1,1,1,1,1,0,1,8329C281,0.855652980256278,0.855652980256278,1,1
279,478,48.869,62.804,88.31,127.57,60.261,387.814,30,2,2,2,1,0,0,1,2,6,6,6,6,1,1,1,1,1,1,1,1,0,1,1227abcd,-0.114625286993971,-0.114625286993971,1,1
283,958,121.835,105.833,244.467,106.147,205.324,783.606,26,2,2,2,1,1,1,0,3,5,5,3,3,1,1,1,1,1,1,1,1,0,1,CS12345678,0.133984884928895,0.133984884928895,1,1
289,810,193.93,191.405,87.902,111.101,77.198,661.536,37,2,2,2,1,0,1,1,3,5,6,3,2,1,1,1,1,1,1,1,1,0,1,Hetrick08,-0.102544076773363,-0.102544076773363,1,1
294,1022,152.901,265.653,100.227,135.104,76.916,730.801,35,2,2,2,1,1,1,1,4,5,5,5,5,1,1,1,1,1,1,1,1,0,1,A1234567Z,1.56523986536305,1.56523986536305,1,1
299,825,94.309,141.464,88.155,119.744,122.114,565.786,20,2,2,2,0,1,1,1,3,5,2,6,5,1,1,1,1,1,1,1,1,0,1,maddie123,0.607042808333412,0.607042808333411,1,1
324,934,108.403,189.428,156.909,176.87,140.289,771.899,59,2,2,2,0,0,0,0,0,4,4,5,5,1,1,1,1,1,1,1,1,0,1,Det27529,-2.26754836275551,-2.26754836275551,1,1
335,1605,274.856,317.733,268.862,250.115,317.145,1428.711,32,2,2,2,1,1,1,1,4,5,5,4,4,1,1,1,1,1,1,1,1,0,1,Torris1988,1.32871090366079,1.32871090366079,1,1
343,1598,175.517,219.61,280.117,272.012,329.636,1276.892,32,2,2,2,1,0,1,1,3,5,3,5,4,1,1,1,1,1,1,1,1,0,1,2surv4gdGH,0.370513846631153,0.370513846631153,1,1
350,1323,181.696,199.985,208.284,230.296,180.479,1000.74,38,2,2,2,1,1,1,1,4,6,6,2,2,1,1,1,1,1,1,1,1,0,1,turtle38,0.855652980256278,0.855652980256278,1,1
360,593,95.61,95.426,99.333,61.882,102.796,455.047,43,2,2,2,1,0,1,1,3,5,6,5,5,1,1,1,1,1,1,1,1,0,1,pigeon77,0.607042808333412,0.607042808333411,1,1
361,1558,256.589,203.757,105.512,159.338,131.212,856.408,38,2,2,2,1,1,1,1,4,5,5,4,4,1,1,1,1,1,1,1,1,0,1,Kitty417,1.32871090366079,1.32871090366079,1,1
396,1182,144.394,230.99,218.643,160.521,187.445,941.993,55,2,2,2,1,0,0,1,2,4,5,5,5,1,1,1,1,1,1,1,1,0,1,13415KILL,-0.351154248696229,-0.35115424869623,1,1
409,1281,178.78,226.391,213.041,167.814,189.955,975.981,53,2,2,2,0,1,1,1,3,5,5,3,3,1,1,1,1,1,1,1,1,0,1,Burltruck3,0.133984884928895,0.133984884928895,1,1
419,780,141.123,123.38,160.249,101.285,98.164,624.201,32,2,2,2,0,0,1,1,2,5,4,5,6,1,1,1,1,1,1,1,1,0,1,TGDF56D486,-0.114625286993971,-0.114625286993971,1,1
443,1321,134.785,232.78,197.423,245.394,229.42,1039.802,62,2,2,2,1,1,1,1,4,5,5,5,6,1,1,1,1,1,1,1,1,0,1,CM98765432,1.80176882706531,1.80176882706531,1,1
453,1787,303.614,261.987,236.534,379.574,322.626,1504.335,46,2,2,2,1,1,1,0,3,6,5,5,5,1,1,1,1,1,1,1,1,0,1,G487HSA290,0.607042808333412,0.607042808333411,1,1
456,830,128.437,167.118,99.191,125.857,149.663,670.266,21,2,2,2,1,1,1,1,4,5,5,5,5,1,1,1,1,1,1,1,1,0,1,megandhi1,1.56523986536305,1.56523986536305,1,1
471,1201,152.099,237.133,219.099,193.746,170.929,973.006,27,2,2,2,1,1,1,1,4,5,4,5,5,1,1,1,1,1,1,1,1,0,1,JanetteH92,1.56523986536305,1.56523986536305,1,1
478,749,139.747,70.685,164.948,78.501,79.016,532.897,39,2,2,2,1,1,1,1,4,5,5,4,4,1,1,1,1,1,1,1,1,0,1,puppybaby1,1.32871090366079,1.32871090366079,1,1
